# Hyperlattice Slow Performer History

Generated by `cargo bench --bench retained_fuzz`. Timings are best-of-five wall-clock probes of deterministic inputs shaped by the registered cargo-fuzz targets.

Latest run sampled 20000 deterministic fuzz cases. This table merges crate-local history by `family + target + input`, keeps each case's worst observed time, and retains the 1000 worst cases.

## Worst Performers

| Rank | Worst Time | Family | Target | Input |
| 967 | 7.550 us | `cargo-fuzz` | `matrix_ops` | `seed[3922]` |
| 968 | 7.549 us | `cargo-fuzz` | `matrix_ops` | `seed[2044]` |
| 969 | 7.549 us | `cargo-fuzz` | `matrix_ops` | `seed[2231]` |
| 970 | 7.549 us | `cargo-fuzz` | `matrix_ops` | `seed[2397]` |
| 971 | 7.549 us | `cargo-fuzz` | `matrix_ops` | `seed[2915]` |
| 972 | 7.549 us | `cargo-fuzz` | `matrix_ops` | `seed[2947]` |
| 973 | 7.549 us | `cargo-fuzz` | `matrix_ops` | `seed[3445]` |
| 974 | 7.549 us | `cargo-fuzz` | `matrix_ops` | `seed[3636]` |
| 975 | 7.549 us | `cargo-fuzz` | `matrix_ops` | `seed[3715]` |
| 976 | 7.549 us | `cargo-fuzz` | `matrix_ops` | `seed[3753]` |
| 977 | 7.549 us | `cargo-fuzz` | `matrix_ops` | `seed[3984]` |
| 978 | 7.540 us | `cargo-fuzz` | `matrix_ops` | `seed[2276]` |
| 979 | 7.540 us | `cargo-fuzz` | `matrix_ops` | `seed[2316]` |
| 980 | 7.540 us | `cargo-fuzz` | `matrix_ops` | `seed[2330]` |
| 981 | 7.540 us | `cargo-fuzz` | `matrix_ops` | `seed[2605]` |
| 982 | 7.540 us | `cargo-fuzz` | `matrix_ops` | `seed[2864]` |
| 983 | 7.540 us | `cargo-fuzz` | `matrix_ops` | `seed[2884]` |
| 984 | 7.540 us | `cargo-fuzz` | `matrix_ops` | `seed[3003]` |
| 985 | 7.540 us | `cargo-fuzz` | `matrix_ops` | `seed[3215]` |
| 986 | 7.540 us | `cargo-fuzz` | `matrix_ops` | `seed[3459]` |
| 987 | 7.540 us | `cargo-fuzz` | `matrix_ops` | `seed[3653]` |
| 988 | 7.540 us | `cargo-fuzz` | `matrix_ops` | `seed[3729]` |
| 989 | 7.540 us | `cargo-fuzz` | `matrix_ops` | `seed[3750]` |
| 990 | 7.539 us | `cargo-fuzz` | `matrix_ops` | `seed[1743]` |
| 991 | 7.539 us | `cargo-fuzz` | `matrix_ops` | `seed[2426]` |
| 992 | 7.539 us | `cargo-fuzz` | `matrix_ops` | `seed[2569]` |
| 993 | 7.539 us | `cargo-fuzz` | `matrix_ops` | `seed[2867]` |
| 994 | 7.539 us | `cargo-fuzz` | `matrix_ops` | `seed[2889]` |
| 995 | 7.539 us | `cargo-fuzz` | `matrix_ops` | `seed[3106]` |
| 996 | 7.539 us | `cargo-fuzz` | `matrix_ops` | `seed[3113]` |
| 997 | 7.539 us | `cargo-fuzz` | `matrix_ops` | `seed[3992]` |
| 998 | 7.530 us | `cargo-fuzz` | `matrix_ops` | `seed[1972]` |
| 999 | 7.530 us | `cargo-fuzz` | `matrix_ops` | `seed[2376]` |
| 1000 | 7.530 us | `cargo-fuzz` | `matrix_ops` | `seed[2542]` |

## Fuzz Target Coverage

Every target registered in `fuzz/Cargo.toml` is listed, including targets whose cases were faster than the global 1,000-case history cutoff.

| Fuzz target | Cases sampled | Worst current time | Cases in history | Cases promoted |
| --- | ---: | ---: | ---: | ---: |
| `complex_ops` | 4000 | 5.480 us | 0 | 0 |
| `hyperreal_representations` | 4000 | 3.970 us | 0 | 0 |
| `matrix_ops` | 4000 | 10.419 us | 1000 | 100 |
| `scalar_ops` | 4000 | 1.970 us | 0 | 0 |
| `vector_ops` | 4000 | 3.769 us | 0 | 0 |

## Retention Policy

- Every registered fuzz target contributes deterministic replay seeds.
- Each refresh releases the fastest promoted case and promotes the worst eligible historical offender.
- `promoted_slow_offenders.txt` is the durable 100-case replay set used for dedicated Criterion rows and the lexicase score.
